Name,Accuracy,Link of Leaker Dashboard,Description,Img,Status,Leak,Leak Link
🇨🇳 China Times,72.7%,https://appletrack.com/china-times/,"The China Times, a daily newspaper based out of Taiwan, irregularly predicts new Apple products and features.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,New 11-inch iPad in development,https://www.chinatimes.com/newspapers/20200420000166-260202?chdtv
🇨🇳 China Times,72.7%,https://appletrack.com/china-times/,"The China Times, a daily newspaper based out of Taiwan, irregularly predicts new Apple products and features.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,11-inch iPad coming in the second half of 2020,https://www.chinatimes.com/newspapers/20200420000166-260202?chdtv
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,New 30W GaN charger coming in 2022,https://appletrack.com/apple-rumored-to-release-new-30w-gan-charger-later-this-year/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple will release Mac Pro in 2023,https://appletrack.com/new-rumor-says-updated-mac-mini-and-external-display-coming-this-year-new-imac-pro-and-mac-pro-in-2023/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple will release new iMac Pro in 2023,https://appletrack.com/new-rumor-says-updated-mac-mini-and-external-display-coming-this-year-new-imac-pro-and-mac-pro-in-2023/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple will release new Mac mini in 2022,https://appletrack.com/new-rumor-says-updated-mac-mini-and-external-display-coming-this-year-new-imac-pro-and-mac-pro-in-2023/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,Apple will release new 27-inch monitor in 2022,https://appletrack.com/new-rumor-says-updated-mac-mini-and-external-display-coming-this-year-new-imac-pro-and-mac-pro-in-2023/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,iPhone SE 3 will have Sub-6 GHz and mmWave 5G,https://appletrack.com/rumor-iphone-se-3-will-ship-with-mmwave-5g/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,"iPhone SE 3 will have 64GB, 128GB, and 256GB storage",https://appletrack.com/rumor-iphone-se-3-will-ship-with-mmwave-5g/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,"iPhone SE 3 will have white, black and red colors",https://appletrack.com/rumor-iphone-se-3-will-ship-with-mmwave-5g/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 will have a new design,https://appletrack.com/apple-preps-airpods-pro-2-with-new-design-case-and-lossless-audio/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 will have “audible charging case”,https://appletrack.com/apple-preps-airpods-pro-2-with-new-design-case-and-lossless-audio/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 will support lossless audio,https://appletrack.com/apple-preps-airpods-pro-2-with-new-design-case-and-lossless-audio/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones will have 48MP camera,https://appletrack.com/apple-planning-48mp-camera-on-iphone-14-periscope-zoom-lens-in-2023-kuo/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,iPhone SE 4 will have larger display,https://appletrack.com/iphone-se-4-coming-in-2023-with-larger-display-and-more-ram/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,iPhone SE 4 will have 4GB RAM,https://appletrack.com/iphone-se-4-coming-in-2023-with-larger-display-and-more-ram/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,iPhone SE 4 will have launch in 2023,https://appletrack.com/iphone-se-4-coming-in-2023-with-larger-display-and-more-ram/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 will have significant chip upgrade,https://appletrack.com/airpods-pro-2-releasing-in-late-2022-report/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 releasing in Q4 2022,https://appletrack.com/airpods-pro-2-releasing-in-late-2022-report/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset will release in Q4 2022,https://appletrack.com/kuo-apples-ar-headset-will-launch-in-q4-of-2022/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset will have Dual-4K Micro OLED displays,https://appletrack.com/kuo-apples-ar-headset-will-launch-in-q4-of-2022/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset can operate independently,https://appletrack.com/kuo-apples-ar-headset-will-launch-in-q4-of-2022/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset has Mac computing power,https://appletrack.com/kuo-apples-ar-headset-will-launch-in-q4-of-2022/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPhones start at 128GB storage,https://appletrack.com/rumor-says-iphone-13-will-start-at-128gb-storage-iphone-13-pro-gets-1tb/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPhones Pro have 1TB storage,https://appletrack.com/rumor-says-iphone-13-will-start-at-128gb-storage-iphone-13-pro-gets-1tb/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,Apple Watch Series 7 defining feature is flat-edge design,https://appletrack.com/kuo-says-apple-watch-series-7-production-issues-have-been-fixed/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,Apple Watch Series 7 won’t have production delays,https://appletrack.com/apple-watch-series-7-release-on-schedule-says-kuo/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,AirPods 3 going at September 14 event,https://appletrack.com/airpods-3-coming-at-apples-september-14-event-according-to-kuo/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,AirPods 2 will be sold after AirPods 3 release,https://appletrack.com/airpods-3-coming-at-apples-september-14-event-according-to-kuo/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,2021 iPhones will get LEO satellite communication,https://appletrack.com/iphone-13-may-be-able-to-make-calls-and-send-texts-with-no-service/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 MacBook Air coming mid-year,https://appletrack.com/new-macbook-air-rumored-to-launch-in-mid-2022-with-new-colors-fresh-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 MacBook Air will have new colors,https://appletrack.com/new-macbook-air-rumored-to-launch-in-mid-2022-with-new-colors-fresh-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 MacBook Air getting redesigned body,https://appletrack.com/2022-macbook-air-will-be-redesigned-have-new-mini-led-display/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 MacBook Air getting Mini-LED display,https://appletrack.com/2022-macbook-air-will-be-redesigned-have-new-mini-led-display/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,New MacBook Air coming in 2022,https://appletrack.com/2022-macbook-air-will-be-redesigned-have-new-mini-led-display/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,New iPad Pro 11-inch getting Mini-LED display in 2022,https://appletrack.com/11-inch-ipad-pro-to-get-mini-led-next-year/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones will have 2x 6.1-inch and 2x 6.7-inch models,https://appletrack.com/2022-iphone-lineup-to-consist-of-multiple-6-7-inch-max-models-under-display-touch-id-also-coming/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones will have 6.7-inch model under $900,https://appletrack.com/2022-iphone-lineup-to-consist-of-multiple-6-7-inch-max-models-under-display-touch-id-also-coming/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones will have under-display Touch ID,https://appletrack.com/2022-iphone-lineup-to-consist-of-multiple-6-7-inch-max-models-under-display-touch-id-also-coming/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,2021 iPhones will have mmWave 5G in more markets,https://appletrack.com/iphone-13-may-bring-mmwave-5g-to-more-countries/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones won’t include 5.4-inch model,https://appletrack.com/apple-eliminating-5-4-inch-iphone-mini-size-by-next-year/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,AirPods 3 coming in Q3 2021,https://appletrack.com/in-split-from-others-kuo-says-no-new-airpods-at-march-event/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPhone SE 3 will have 4.7-inch display,https://appletrack.com/iphone-se-3-likely-coming-in-2022-with-5g-similar-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPhone SE 3 will have similar design,https://appletrack.com/iphone-se-3-likely-coming-in-2022-with-5g-similar-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPhone SE 3 will have faster chip,https://appletrack.com/iphone-se-3-likely-coming-in-2022-with-5g-similar-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPhone SE 3 will have 5G,https://appletrack.com/iphone-se-3-likely-coming-in-2022-with-5g-similar-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPhone SE 3 will launch in first half of 2022,https://appletrack.com/iphone-se-3-likely-coming-in-2022-with-5g-similar-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2023 iPhones will have true all-screen design with no cutouts,https://appletrack.com/2023-iphone-to-get-full-screen-design-with-no-notch-or-cutouts/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2023 iPhones will have periscope telephoto lens,https://appletrack.com/2023-iphone-to-get-full-screen-design-with-no-notch-or-cutouts/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2023 iPhones will have under-screen Touch ID,https://appletrack.com/2023-iphone-to-get-full-screen-design-with-no-notch-or-cutouts/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones will have autofocus on selfie camera,https://appletrack.com/2022-iphone-may-remove-notch-in-favor-of-hole-punch-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 iPhones will have no notch but punch hole design,https://appletrack.com/2022-iphone-may-remove-notch-in-favor-of-hole-punch-design/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPhones all models heavier due to batteries,https://appletrack.com/iphone-13-may-get-120hz-display-new-ultra-wide-lens-larger-batteries/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPhones no USB-C,https://appletrack.com/iphone-13-may-get-120hz-display-new-ultra-wide-lens-larger-batteries/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPhones LiDAR only on Pro,https://appletrack.com/iphone-13-may-get-120hz-display-new-ultra-wide-lens-larger-batteries/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have SD card reader,https://www.macrumors.com/2021/02/22/2021-macbook-pro-sd-hdmi-port-kuo/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have HDMI port,https://www.macrumors.com/2021/02/22/2021-macbook-pro-sd-hdmi-port-kuo/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will come in 14/16-inch models,https://www.macrumors.com/2021/01/15/new-macbook-pro-models-magsafe-ports/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have chassis with “flat-edged form factor”,https://www.macrumors.com/2021/01/15/new-macbook-pro-models-magsafe-ports/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will lose Touch Bar,https://www.macrumors.com/2021/01/15/new-macbook-pro-models-magsafe-ports/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have MagSafe,https://www.macrumors.com/2021/01/15/new-macbook-pro-models-magsafe-ports/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have more I/O,https://www.macrumors.com/2021/01/15/new-macbook-pro-models-magsafe-ports/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will only have Apple Silicon,https://www.macrumors.com/2021/01/15/new-macbook-pro-models-magsafe-ports/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,AR device coming in 2021,https://www.macrumors.com/2021/01/04/kuo-airtags-ar-device-2021/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,AirPods 3 coming in 2021,https://www.macrumors.com/2021/01/04/kuo-airtags-ar-device-2021/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,New MacBook Pro coming in 2021,https://www.macrumors.com/2021/01/04/kuo-airtags-ar-device-2021/
👨‍💻 Ming-Chi Kuo,72.5%,https://appletrack.com/ming-chi-kuo/,"Ming-Chi Kuo, an analyst for TF International Securities and icon in the community, consistently breaks Apple news and does so oft-reliably.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,AirTags coming in 2021,https://www.macrumors.com/2021/01/04/kuo-airtags-ar-device-2021/
